0,0
0.000020833333110203966,0
0.00004166666622040793,0
0.00006249999569263309,0
0.00008333333244081587,0
0.00010416666918899864,0
0.0001250000059371814,0
0.0001458333426853642,0
0.00016666667943354696,0
0.00018750001618172973,0
0.0002083333529299125,0
0.00022916668967809528,0
0.0002500000118743628,0
0.0002708333486225456,0
0.0002916666853707284,0
0.00031250002211891115,0
0.0003333333588670939,0
0.0003541666956152767,0
0.00037500003236345947,0
0.00039583336911164224,0
0.000416666705859825,0
0.0004375000426080078,0
0.00045833337935619056,0
0.00047916671610437334,0
0.0005000000237487257,0
0.0005208333604969084,0
0.0005416666972450912,0
0.000562500033993274,0
0.0005833333707414567,0
0.0006041667074896395,0
0.0006250000442378223,0
0.0006458333809860051,0
0.0006666667177341878,0
0.0006875000544823706,0
0.0007083333912305534,0
0.0007291667279787362,0
0.0007500000647269189,0
0.0007708334014751017,0
0.0007916667382232845,0
0.0008125000749714673,0
0.00083333341171965,0
0.0008541667484678328,0
0.0008750000852160156,0
0.0008958334219641984,0
0.0009166667587123811,0
0.0009375000954605639,0
0.0009583334322087467,0
0.0009791667107492685,0
0.0010000000474974513,0
0.001020833384245634,0
0.0010416667209938169,0
0.0010625000577419996,0
0.0010833333944901824,0
0.0011041667312383652,0
0.001125000067986548,0
0.0011458334047347307,0
0.0011666667414829135,0
0.0011875000782310963,0
0.001208333414979279,0
0.0012291667517274618,0
0.0012500000884756446,0
0.0012708334252238274,0
0.0012916667619720101,0
0.001312500098720193,0
0.0013333334354683757,0
0.0013541667722165585,0
0.0013750001089647412,0
0.001395833445712924,0
0.0014166667824611068,0
0.0014375001192092896,0
0.0014583334559574723,0
0.001479166792705655,0
0.0015000001294538379,0
0.0015208334662020206,0
0.0015416668029502034,0
0.0015625001396983862,0
0.001583333476446569,0
0.0016041668131947517,0
0.0016250001499429345,0
0.0016458334866911173,0
0.0016666668234393,0
0.0016875001601874828,0
0.0017083334969356656,0
0.0017291668336838484,0
0.0017500001704320312,0
0.001770833507180214,0
0.0017916668439283967,0
0.0018125001806765795,0
0.0018333335174247622,0
0.001854166854172945,0
0.0018750001909211278,0
0.0018958335276693106,0
0.0019166668644174933,0
0.0019375002011656761,0
0.001958333421498537,0
0.001979166641831398,0
0.001999999862164259,0
0.00202083308249712,0
0.002041666302829981,0
0.002062499523162842,0
0.0020833327434957027,0
0.0021041659638285637,0
0.0021249991841614246,0
0.0021458324044942856,0
0.0021666656248271465,0
0.0021874988451600075,0
0.0022083320654928684,0
0.0022291652858257294,0
0.0022499985061585903,0
